2018-05-14 16:25:41.158779;15878;18300;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:42.634319;15929;40690;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:44.097857;16014;19369;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:45.592877;16113;61651;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:47.067236;16131;15027;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:48.539024;16128;31661;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:50.012059;16079;17517;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:51.488972;16010;35667;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:52.963200;16001;15890;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:54.437495;15994;21148;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:55.911784;15982;38521;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:57.386262;15947;34595;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:25:58.859274;15974;59906;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:26:00.337327;16008;49985;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:26:01.816774;16011;11796;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:26:03.284311;16006;36630;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:26:04.761590;15925;14286;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
2018-05-14 16:26:06.240845;15966;47049;49864;0;49864;0;17096;0;17096;0;1;1;1055;4;2;500;15395;55050;0;0;88;8902;49864;0;49864;0;17096;0;17096;0;1;1;1056;4;2;500;15395;55050;0;0;1;68;49864;0;49864;0;17096;0;17096;0;1;1;1057;4;2;500;15395;55050;0;0;0;0;49864;0;49864;0;17096;0;17096;0;
